Code du département,Libellé du département,Code de la circonscription,Libellé de la circonscription,Code de la commune,Libellé de la commune,Code du b.vote,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,N°Panneau,Sexe,Nom,Prénom,Voix,% Voix/Ins,% Voix/Exp,N°Panneauct1,Sexect1,Nomct1,Prénomct1,Voixct1,% Voix/Insct1,% Voix/Expct1
44,Loire-Atlantique,6,6ème circonscription,44163,Vair-sur-Loire,0003,975,173,17.74,802,82.26,50,5.13,6.23,17,1.74,2.12,735,75.38,91.65,1,M,MACRON,Emmanuel,474,48.62,64.49,2,F,LE PEN,Marine,261,26.77,35.51
44,Loire-Atlantique,6,6ème circonscription,44163,Vair-sur-Loire,0004,664,120,18.07,544,81.93,40,6.02,7.35,27,4.07,4.96,477,71.84,87.68,1,M,MACRON,Emmanuel,323,48.64,67.71,2,F,LE PEN,Marine,154,23.19,32.29
44,Loire-Atlantique,9,9ème circonscription,44164,Saint-Hilaire-de-Chaléons,0001,926,194,20.95,732,79.05,54,5.83,7.38,12,1.3,1.64,666,71.92,90.98,1,M,MACRON,Emmanuel,348,37.58,52.25,2,F,LE PEN,Marine,318,34.34,47.75
44,Loire-Atlantique,9,9ème circonscription,44164,Saint-Hilaire-de-Chaléons,0002,791,195,24.65,596,75.35,42,5.31,7.05,18,2.28,3.02,536,67.76,89.93,1,M,MACRON,Emmanuel,343,43.36,63.99,2,F,LE PEN,Marine,193,24.4,36.01
44,Loire-Atlantique,10,10ème circonscription,44165,Saint-Hilaire-de-Clisson,0001,994,200,20.12,794,79.88,48,4.83,6.05,22,2.21,2.77,724,72.84,91.18,1,M,MACRON,Emmanuel,503,50.6,69.48,2,F,LE PEN,Marine,221,22.23,30.52
44,Loire-Atlantique,10,10ème circonscription,44165,Saint-Hilaire-de-Clisson,0002,803,130,16.19,673,83.81,47,5.85,6.98,16,1.99,2.38,610,75.97,90.64,1,M,MACRON,Emmanuel,426,53.05,69.84,2,F,LE PEN,Marine,184,22.91,30.16
44,Loire-Atlantique,9,9ème circonscription,44166,Saint-Jean-de-Boiseau,0001,929,236,25.4,693,74.6,61,6.57,8.8,16,1.72,2.31,616,66.31,88.89,1,M,MACRON,Emmanuel,398,42.84,64.61,2,F,LE PEN,Marine,218,23.47,35.39
44,Loire-Atlantique,9,9ème circonscription,44166,Saint-Jean-de-Boiseau,0002,805,191,23.73,614,76.27,52,6.46,8.47,10,1.24,1.63,552,68.57,89.9,1,M,MACRON,Emmanuel,381,47.33,69.02,2,F,LE PEN,Marine,171,21.24,30.98
44,Loire-Atlantique,9,9ème circonscription,44166,Saint-Jean-de-Boiseau,0003,967,204,21.1,763,78.9,67,6.93,8.78,19,1.96,2.49,677,70.01,88.73,1,M,MACRON,Emmanuel,502,51.91,74.15,2,F,LE PEN,Marine,175,18.1,25.85
44,Loire-Atlantique,9,9ème circonscription,44166,Saint-Jean-de-Boiseau,0004,1070,243,22.71,827,77.29,65,6.07,7.86,20,1.87,2.42,742,69.35,89.72,1,M,MACRON,Emmanuel,506,47.29,68.19,2,F,LE PEN,Marine,236,22.06,31.81
44,Loire-Atlantique,9,9ème circonscription,44166,Saint-Jean-de-Boiseau,0005,749,181,24.17,568,75.83,44,5.87,7.75,20,2.67,3.52,504,67.29,88.73,1,M,MACRON,Emmanuel,281,37.52,55.75,2,F,LE PEN,Marine,223,29.77,44.25
44,Loire-Atlantique,7,7ème circonscription,44168,Saint-Joachim,0001,1353,394,29.12,959,70.88,73,5.4,7.61,29,2.14,3.02,857,63.34,89.36,1,M,MACRON,Emmanuel,411,30.38,47.96,2,F,LE PEN,Marine,446,32.96,52.04
44,Loire-Atlantique,7,7ème circonscription,44168,Saint-Joachim,0002,1392,361,25.93,1031,74.07,81,5.82,7.86,31,2.23,3.01,919,66.02,89.14,1,M,MACRON,Emmanuel,432,31.03,47.01,2,F,LE PEN,Marine,487,34.99,52.99
44,Loire-Atlantique,7,7ème circonscription,44168,Saint-Joachim,0003,486,120,24.69,366,75.31,34,7.0,9.29,10,2.06,2.73,322,66.26,87.98,1,M,MACRON,Emmanuel,143,29.42,44.41,2,F,LE PEN,Marine,179,36.83,55.59
44,Loire-Atlantique,10,10ème circonscription,44169,Saint-Julien-de-Concelles,0001,1047,216,20.63,831,79.37,59,5.64,7.1,24,2.29,2.89,748,71.44,90.01,1,M,MACRON,Emmanuel,526,50.24,70.32,2,F,LE PEN,Marine,222,21.2,29.68
44,Loire-Atlantique,10,10ème circonscription,44169,Saint-Julien-de-Concelles,0002,665,123,18.5,542,81.5,26,3.91,4.8,7,1.05,1.29,509,76.54,93.91,1,M,MACRON,Emmanuel,379,56.99,74.46,2,F,LE PEN,Marine,130,19.55,25.54
44,Loire-Atlantique,10,10ème circonscription,44169,Saint-Julien-de-Concelles,0003,931,181,19.44,750,80.56,41,4.4,5.47,8,0.86,1.07,701,75.3,93.47,1,M,MACRON,Emmanuel,526,56.5,75.04,2,F,LE PEN,Marine,175,18.8,24.96
44,Loire-Atlantique,10,10ème circonscription,44169,Saint-Julien-de-Concelles,0004,1198,276,23.04,922,76.96,49,4.09,5.31,12,1.0,1.3,861,71.87,93.38,1,M,MACRON,Emmanuel,639,53.34,74.22,2,F,LE PEN,Marine,222,18.53,25.78
44,Loire-Atlantique,10,10ème circonscription,44169,Saint-Julien-de-Concelles,0005,1096,257,23.45,839,76.55,52,4.74,6.2,15,1.37,1.79,772,70.44,92.01,1,M,MACRON,Emmanuel,525,47.9,68.01,2,F,LE PEN,Marine,247,22.54,31.99
44,Loire-Atlantique,10,10ème circonscription,44169,Saint-Julien-de-Concelles,0006,952,221,23.21,731,76.79,56,5.88,7.66,11,1.16,1.5,664,69.75,90.83,1,M,MACRON,Emmanuel,470,49.37,70.78,2,F,LE PEN,Marine,194,20.38,29.22
44,Loire-Atlantique,6,6ème circonscription,44170,Saint-Julien-de-Vouvantes,0001,639,144,22.54,495,77.46,29,4.54,5.86,10,1.56,2.02,456,71.36,92.12,1,M,MACRON,Emmanuel,223,34.9,48.9,2,F,LE PEN,Marine,233,36.46,51.1
44,Loire-Atlantique,4,4ème circonscription,44171,Saint-Léger-les-Vignes,0001,870,133,15.29,737,84.71,58,6.67,7.87,20,2.3,2.71,659,75.75,89.42,1,M,MACRON,Emmanuel,433,49.77,65.71,2,F,LE PEN,Marine,226,25.98,34.29
44,Loire-Atlantique,4,4ème circonscription,44171,Saint-Léger-les-Vignes,0002,686,106,15.45,580,84.55,49,7.14,8.45,9,1.31,1.55,522,76.09,90.0,1,M,MACRON,Emmanuel,356,51.9,68.2,2,F,LE PEN,Marine,166,24.2,31.8
44,Loire-Atlantique,5,5ème circonscription,44172,Sainte-Luce-sur-Loire,0001,921,181,19.65,740,80.35,45,4.89,6.08,18,1.95,2.43,677,73.51,91.49,1,M,MACRON,Emmanuel,547,59.39,80.8,2,F,LE PEN,Marine,130,14.12,19.2
44,Loire-Atlantique,5,5ème circonscription,44172,Sainte-Luce-sur-Loire,0002,898,169,18.82,729,81.18,45,5.01,6.17,9,1.0,1.23,675,75.17,92.59,1,M,MACRON,Emmanuel,543,60.47,80.44,2,F,LE PEN,Marine,132,14.7,19.56
44,Loire-Atlantique,5,5ème circonscription,44172,Sainte-Luce-sur-Loire,0003,913,144,15.77,769,84.23,46,5.04,5.98,15,1.64,1.95,708,77.55,92.07,1,M,MACRON,Emmanuel,564,61.77,79.66,2,F,LE PEN,Marine,144,15.77,20.34
44,Loire-Atlantique,5,5ème circonscription,44172,Sainte-Luce-sur-Loire,0004,858,155,18.07,703,81.93,35,4.08,4.98,14,1.63,1.99,654,76.22,93.03,1,M,MACRON,Emmanuel,521,60.72,79.66,2,F,LE PEN,Marine,133,15.5,20.34
44,Loire-Atlantique,5,5ème circonscription,44172,Sainte-Luce-sur-Loire,0005,927,183,19.74,744,80.26,58,6.26,7.8,10,1.08,1.34,676,72.92,90.86,1,M,MACRON,Emmanuel,518,55.88,76.63,2,F,LE PEN,Marine,158,17.04,23.37
44,Loire-Atlantique,5,5ème circonscription,44172,Sainte-Luce-sur-Loire,0006,1016,194,19.09,822,80.91,43,4.23,5.23,14,1.38,1.7,765,75.3,93.07,1,M,MACRON,Emmanuel,540,53.15,70.59,2,F,LE PEN,Marine,225,22.15,29.41
44,Loire-Atlantique,5,5ème circonscription,44172,Sainte-Luce-sur-Loire,0007,881,176,19.98,705,80.02,56,6.36,7.94,18,2.04,2.55,631,71.62,89.5,1,M,MACRON,Emmanuel,466,52.89,73.85,2,F,LE PEN,Marine,165,18.73,26.15
44,Loire-Atlantique,5,5ème circonscription,44172,Sainte-Luce-sur-Loire,0008,916,218,23.8,698,76.2,60,6.55,8.6,7,0.76,1.0,631,68.89,90.4,1,M,MACRON,Emmanuel,411,44.87,65.13,2,F,LE PEN,Marine,220,24.02,34.87
44,Loire-Atlantique,5,5ème circonscription,44172,Sainte-Luce-sur-Loire,0009,947,177,18.69,770,81.31,43,4.54,5.58,17,1.8,2.21,710,74.97,92.21,1,M,MACRON,Emmanuel,510,53.85,71.83,2,F,LE PEN,Marine,200,21.12,28.17
44,Loire-Atlantique,5,5ème circonscription,44172,Sainte-Luce-sur-Loire,0010,952,218,22.9,734,77.1,50,5.25,6.81,14,1.47,1.91,670,70.38,91.28,1,M,MACRON,Emmanuel,485,50.95,72.39,2,F,LE PEN,Marine,185,19.43,27.61
44,Loire-Atlantique,5,5ème circonscription,44172,Sainte-Luce-sur-Loire,0011,1106,224,20.25,882,79.75,49,4.43,5.56,17,1.54,1.93,816,73.78,92.52,1,M,MACRON,Emmanuel,634,57.32,77.7,2,F,LE PEN,Marine,182,16.46,22.3
44,Loire-Atlantique,5,5ème circonscription,44172,Sainte-Luce-sur-Loire,0012,1001,232,23.18,769,76.82,47,4.7,6.11,14,1.4,1.82,708,70.73,92.07,1,M,MACRON,Emmanuel,516,51.55,72.88,2,F,LE PEN,Marine,192,19.18,27.12
44,Loire-Atlantique,10,10ème circonscription,44173,Saint-Lumine-de-Clisson,0001,794,141,17.76,653,82.24,43,5.42,6.58,15,1.89,2.3,595,74.94,91.12,1,M,MACRON,Emmanuel,382,48.11,64.2,2,F,LE PEN,Marine,213,26.83,35.8
44,Loire-Atlantique,10,10ème circonscription,44173,Saint-Lumine-de-Clisson,0002,766,187,24.41,579,75.59,45,5.87,7.77,21,2.74,3.63,513,66.97,88.6,1,M,MACRON,Emmanuel,351,45.82,68.42,2,F,LE PEN,Marine,162,21.15,31.58
44,Loire-Atlantique,9,9ème circonscription,44174,Saint-Lumine-de-Coutais,0001,840,190,22.62,650,77.38,37,4.4,5.69,13,1.55,2.0,600,71.43,92.31,1,M,MACRON,Emmanuel,316,37.62,52.67,2,F,LE PEN,Marine,284,33.81,47.33
44,Loire-Atlantique,9,9ème circonscription,44174,Saint-Lumine-de-Coutais,0002,844,165,19.55,679,80.45,38,4.5,5.6,20,2.37,2.95,621,73.58,91.46,1,M,MACRON,Emmanuel,375,44.43,60.39,2,F,LE PEN,Marine,246,29.15,39.61
44,Loire-Atlantique,7,7ème circonscription,44175,Saint-Lyphard,0001,1036,212,20.46,824,79.54,60,5.79,7.28,25,2.41,3.03,739,71.33,89.68,1,M,MACRON,Emmanuel,438,42.28,59.27,2,F,LE PEN,Marine,301,29.05,40.73
44,Loire-Atlantique,7,7ème circonscription,44175,Saint-Lyphard,0002,798,162,20.3,636,79.7,48,6.02,7.55,20,2.51,3.14,568,71.18,89.31,1,M,MACRON,Emmanuel,331,41.48,58.27,2,F,LE PEN,Marine,237,29.7,41.73
44,Loire-Atlantique,7,7ème circonscription,44175,Saint-Lyphard,0003,1001,213,21.28,788,78.72,63,6.29,7.99,21,2.1,2.66,704,70.33,89.34,1,M,MACRON,Emmanuel,407,40.66,57.81,2,F,LE PEN,Marine,297,29.67,42.19
44,Loire-Atlantique,7,7ème circonscription,44175,Saint-Lyphard,0004,1020,184,18.04,836,81.96,64,6.27,7.66,16,1.57,1.91,756,74.12,90.43,1,M,MACRON,Emmanuel,467,45.78,61.77,2,F,LE PEN,Marine,289,28.33,38.23
44,Loire-Atlantique,8,8ème circonscription,44176,Saint-Malo-de-Guersac,0001,917,216,23.56,701,76.44,79,8.62,11.27,21,2.29,3.0,601,65.54,85.73,1,M,MACRON,Emmanuel,320,34.9,53.24,2,F,LE PEN,Marine,281,30.64,46.76
44,Loire-Atlantique,8,8ème circonscription,44176,Saint-Malo-de-Guersac,0002,853,196,22.98,657,77.02,54,6.33,8.22,20,2.34,3.04,583,68.35,88.74,1,M,MACRON,Emmanuel,320,37.51,54.89,2,F,LE PEN,Marine,263,30.83,45.11
44,Loire-Atlantique,8,8ème circonscription,44176,Saint-Malo-de-Guersac,0003,906,228,25.17,678,74.83,42,4.64,6.19,15,1.66,2.21,621,68.54,91.59,1,M,MACRON,Emmanuel,317,34.99,51.05,2,F,LE PEN,Marine,304,33.55,48.95
44,Loire-Atlantique,9,9ème circonscription,44178,Saint-Mars-de-Coutais,0001,1009,237,23.49,772,76.51,73,7.23,9.46,15,1.49,1.94,684,67.79,88.6,1,M,MACRON,Emmanuel,438,43.41,64.04,2,F,LE PEN,Marine,246,24.38,35.96
44,Loire-Atlantique,9,9ème circonscription,44178,Saint-Mars-de-Coutais,0002,1100,241,21.91,859,78.09,59,5.36,6.87,24,2.18,2.79,776,70.55,90.34,1,M,MACRON,Emmanuel,500,45.45,64.43,2,F,LE PEN,Marine,276,25.09,35.57
44,Loire-Atlantique,5,5ème circonscription,44179,Saint-Mars-du-Désert,0001,1034,202,19.54,832,80.46,68,6.58,8.17,17,1.64,2.04,747,72.24,89.78,1,M,MACRON,Emmanuel,480,46.42,64.26,2,F,LE PEN,Marine,267,25.82,35.74
44,Loire-Atlantique,5,5ème circonscription,44179,Saint-Mars-du-Désert,0002,1086,164,15.1,922,84.9,73,6.72,7.92,19,1.75,2.06,830,76.43,90.02,1,M,MACRON,Emmanuel,543,50.0,65.42,2,F,LE PEN,Marine,287,26.43,34.58
44,Loire-Atlantique,5,5ème circonscription,44179,Saint-Mars-du-Désert,0003,957,193,20.17,764,79.83,56,5.85,7.33,19,1.99,2.49,689,72.0,90.18,1,M,MACRON,Emmanuel,427,44.62,61.97,2,F,LE PEN,Marine,262,27.38,38.03
44,Loire-Atlantique,5,5ème circonscription,44179,Saint-Mars-du-Désert,0004,933,206,22.08,727,77.92,56,6.0,7.7,17,1.82,2.34,654,70.1,89.96,1,M,MACRON,Emmanuel,383,41.05,58.56,2,F,LE PEN,Marine,271,29.05,41.44
44,Loire-Atlantique,6,6ème circonscription,44180,Vallons-de-l'Erdre,0001,922,238,25.81,684,74.19,35,3.8,5.12,13,1.41,1.9,636,68.98,92.98,1,M,MACRON,Emmanuel,325,35.25,51.1,2,F,LE PEN,Marine,311,33.73,48.9
44,Loire-Atlantique,6,6ème circonscription,44180,Vallons-de-l'Erdre,0002,892,235,26.35,657,73.65,43,4.82,6.54,14,1.57,2.13,600,67.26,91.32,1,M,MACRON,Emmanuel,323,36.21,53.83,2,F,LE PEN,Marine,277,31.05,46.17
44,Loire-Atlantique,6,6ème circonscription,44180,Vallons-de-l'Erdre,0003,442,96,21.72,346,78.28,24,5.43,6.94,7,1.58,2.02,315,71.27,91.04,1,M,MACRON,Emmanuel,156,35.29,49.52,2,F,LE PEN,Marine,159,35.97,50.48
44,Loire-Atlantique,6,6ème circonscription,44180,Vallons-de-l'Erdre,0004,791,169,21.37,622,78.63,24,3.03,3.86,16,2.02,2.57,582,73.58,93.57,1,M,MACRON,Emmanuel,305,38.56,52.41,2,F,LE PEN,Marine,277,35.02,47.59
44,Loire-Atlantique,6,6ème circonscription,44180,Vallons-de-l'Erdre,0005,781,168,21.51,613,78.49,32,4.1,5.22,13,1.66,2.12,568,72.73,92.66,1,M,MACRON,Emmanuel,347,44.43,61.09,2,F,LE PEN,Marine,221,28.3,38.91
44,Loire-Atlantique,6,6ème circonscription,44180,Vallons-de-l'Erdre,0006,466,120,25.75,346,74.25,28,6.01,8.09,10,2.15,2.89,308,66.09,89.02,1,M,MACRON,Emmanuel,160,34.33,51.95,2,F,LE PEN,Marine,148,31.76,48.05
44,Loire-Atlantique,6,6ème circonscription,44180,Vallons-de-l'Erdre,0007,600,185,30.83,415,69.17,17,2.83,4.1,8,1.33,1.93,390,65.0,93.98,1,M,MACRON,Emmanuel,220,36.67,56.41,2,F,LE PEN,Marine,170,28.33,43.59
44,Loire-Atlantique,9,9ème circonscription,44182,Saint-Michel-Chef-Chef,0001,1233,247,20.03,986,79.97,64,5.19,6.49,19,1.54,1.93,903,73.24,91.58,1,M,MACRON,Emmanuel,581,47.12,64.34,2,F,LE PEN,Marine,322,26.12,35.66
44,Loire-Atlantique,9,9ème circonscription,44182,Saint-Michel-Chef-Chef,0002,1247,226,18.12,1021,81.88,58,4.65,5.68,20,1.6,1.96,943,75.62,92.36,1,M,MACRON,Emmanuel,592,47.47,62.78,2,F,LE PEN,Marine,351,28.15,37.22
44,Loire-Atlantique,9,9ème circonscription,44182,Saint-Michel-Chef-Chef,0003,1404,298,21.23,1106,78.77,67,4.77,6.06,20,1.42,1.81,1019,72.58,92.13,1,M,MACRON,Emmanuel,656,46.72,64.38,2,F,LE PEN,Marine,363,25.85,35.62
44,Loire-Atlantique,9,9ème circonscription,44182,Saint-Michel-Chef-Chef,0004,1058,259,24.48,799,75.52,54,5.1,6.76,20,1.89,2.5,725,68.53,90.74,1,M,MACRON,Emmanuel,427,40.36,58.9,2,F,LE PEN,Marine,298,28.17,41.1
44,Loire-Atlantique,7,7ème circonscription,44183,Saint-Molf,0001,1155,245,21.21,910,78.79,59,5.11,6.48,10,0.87,1.1,841,72.81,92.42,1,M,MACRON,Emmanuel,457,39.57,54.34,2,F,LE PEN,Marine,384,33.25,45.66
44,Loire-Atlantique,7,7ème circonscription,44183,Saint-Molf,0002,1114,251,22.53,863,77.47,60,5.39,6.95,17,1.53,1.97,786,70.56,91.08,1,M,MACRON,Emmanuel,440,39.5,55.98,2,F,LE PEN,Marine,346,31.06,44.02
44,Loire-Atlantique,8,8ème circonscription,44184,Saint-Nazaire,0001,1115,292,26.19,823,73.81,63,5.65,7.65,16,1.43,1.94,744,66.73,90.4,1,M,MACRON,Emmanuel,583,52.29,78.36,2,F,LE PEN,Marine,161,14.44,21.64
