Code du département,Libellé du département,Code de la circonscription,Libellé de la circonscription,Code de la commune,Libellé de la commune,Code du b.vote,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,N°Panneauct1,Sexect1,Nomct1,Prénomct1,Voixct1,% Voix/Insct1,% Voix/Expct1,N°Panneauct2,Sexect2,Nomct2,Prénomct2,Voixct2,% Voix/Insct2,% Voix/Expct2
44,Loire-Atlantique,03,3ème circonscription,44074,Indre,0001,937,227,"24,23",710,"75,77",66,"7,04","9,30",24,"2,56","3,38",620,"66,17","87,32",1,M,MACRON,Emmanuel,518,"55,28","83,55",2,F,LE PEN,Marine,102,"10,89","16,45"
44,Loire-Atlantique,03,3ème circonscription,44074,Indre,0002,924,203,"21,97",721,"78,03",78,"8,44","10,82",24,"2,60","3,33",619,"66,99","85,85",1,M,MACRON,Emmanuel,501,"54,22","80,94",2,F,LE PEN,Marine,118,"12,77","19,06"
44,Loire-Atlantique,03,3ème circonscription,44074,Indre,0003,925,173,"18,70",752,"81,30",59,"6,38","7,85",21,"2,27","2,79",672,"72,65","89,36",1,M,MACRON,Emmanuel,533,"57,62","79,32",2,F,LE PEN,Marine,139,"15,03","20,68"
44,Loire-Atlantique,06,6ème circonscription,44075,Issé,0001,1345,244,"18,14",1101,"81,86",67,"4,98","6,09",28,"2,08","2,54",1006,"74,80","91,37",1,M,MACRON,Emmanuel,626,"46,54","62,23",2,F,LE PEN,Marine,380,"28,25","37,77"
44,Loire-Atlantique,06,6ème circonscription,44076,Jans,0001,973,218,"22,40",755,"77,60",60,"6,17","7,95",31,"3,19","4,11",664,"68,24","87,95",1,M,MACRON,Emmanuel,439,"45,12","66,11",2,F,LE PEN,Marine,225,"23,12","33,89"
44,Loire-Atlantique,06,6ème circonscription,44077,Joué-sur-Erdre,0001,1346,266,"19,76",1080,"80,24",117,"8,69","10,83",33,"2,45","3,06",930,"69,09","86,11",1,M,MACRON,Emmanuel,646,"47,99","69,46",2,F,LE PEN,Marine,284,"21,10","30,54"
44,Loire-Atlantique,06,6ème circonscription,44077,Joué-sur-Erdre,0002,355,68,"19,15",287,"80,85",34,"9,58","11,85",10,"2,82","3,48",243,"68,45","84,67",1,M,MACRON,Emmanuel,159,"44,79","65,43",2,F,LE PEN,Marine,84,"23,66","34,57"
44,Loire-Atlantique,06,6ème circonscription,44078,Juigné-des-Moutiers,0001,272,44,"16,18",228,"83,82",22,"8,09","9,65",11,"4,04","4,82",195,"71,69","85,53",1,M,MACRON,Emmanuel,83,"30,51","42,56",2,F,LE PEN,Marine,112,"41,18","57,44"
44,Loire-Atlantique,10,10ème circonscription,44079,Le Landreau,0001,1054,211,"20,02",843,"79,98",64,"6,07","7,59",34,"3,23","4,03",745,"70,68","88,37",1,M,MACRON,Emmanuel,546,"51,80","73,29",2,F,LE PEN,Marine,199,"18,88","26,71"
44,Loire-Atlantique,10,10ème circonscription,44079,Le Landreau,0002,1118,225,"20,13",893,"79,87",89,"7,96","9,97",19,"1,70","2,13",785,"70,21","87,91",1,M,MACRON,Emmanuel,552,"49,37","70,32",2,F,LE PEN,Marine,233,"20,84","29,68"
44,Loire-Atlantique,08,8ème circonscription,44080,Lavau-sur-Loire,0001,534,76,"14,23",458,"85,77",42,"7,87","9,17",19,"3,56","4,15",397,"74,34","86,68",1,M,MACRON,Emmanuel,312,"58,43","78,59",2,F,LE PEN,Marine,85,"15,92","21,41"
44,Loire-Atlantique,09,9ème circonscription,44081,Legé,0001,1112,217,"19,51",895,"80,49",66,"5,94","7,37",24,"2,16","2,68",805,"72,39","89,94",1,M,MACRON,Emmanuel,493,"44,33","61,24",2,F,LE PEN,Marine,312,"28,06","38,76"
44,Loire-Atlantique,09,9ème circonscription,44081,Legé,0002,1062,209,"19,68",853,"80,32",60,"5,65","7,03",30,"2,82","3,52",763,"71,85","89,45",1,M,MACRON,Emmanuel,469,"44,16","61,47",2,F,LE PEN,Marine,294,"27,68","38,53"
44,Loire-Atlantique,09,9ème circonscription,44081,Legé,0003,1048,231,"22,04",817,"77,96",58,"5,53","7,10",20,"1,91","2,45",739,"70,52","90,45",1,M,MACRON,Emmanuel,427,"40,74","57,78",2,F,LE PEN,Marine,312,"29,77","42,22"
44,Loire-Atlantique,05,5ème circonscription,44082,Ligné,0001,1249,254,"20,34",995,"79,66",99,"7,93","9,95",28,"2,24","2,81",868,"69,50","87,24",1,M,MACRON,Emmanuel,608,"48,68","70,05",2,F,LE PEN,Marine,260,"20,82","29,95"
44,Loire-Atlantique,05,5ème circonscription,44082,Ligné,0002,1121,191,"17,04",930,"82,96",90,"8,03","9,68",18,"1,61","1,94",822,"73,33","88,39",1,M,MACRON,Emmanuel,553,"49,33","67,27",2,F,LE PEN,Marine,269,"24,00","32,73"
44,Loire-Atlantique,05,5ème circonscription,44082,Ligné,0003,1152,229,"19,88",923,"80,12",93,"8,07","10,08",33,"2,86","3,58",797,"69,18","86,35",1,M,MACRON,Emmanuel,564,"48,96","70,77",2,F,LE PEN,Marine,233,"20,23","29,23"
44,Loire-Atlantique,09,9ème circonscription,44083,La Limouzinière,0001,781,180,"23,05",601,"76,95",65,"8,32","10,82",8,"1,02","1,33",528,"67,61","87,85",1,M,MACRON,Emmanuel,345,"44,17","65,34",2,F,LE PEN,Marine,183,"23,43","34,66"
44,Loire-Atlantique,09,9ème circonscription,44083,La Limouzinière,0002,788,166,"21,07",622,"78,93",49,"6,22","7,88",23,"2,92","3,70",550,"69,80","88,42",1,M,MACRON,Emmanuel,342,"43,40","62,18",2,F,LE PEN,Marine,208,"26,40","37,82"
44,Loire-Atlantique,10,10ème circonscription,44084,Le Loroux-Bottereau,0001,918,185,"20,15",733,"79,85",61,"6,64","8,32",31,"3,38","4,23",641,"69,83","87,45",1,M,MACRON,Emmanuel,468,"50,98","73,01",2,F,LE PEN,Marine,173,"18,85","26,99"
44,Loire-Atlantique,10,10ème circonscription,44084,Le Loroux-Bottereau,0002,1035,184,"17,78",851,"82,22",77,"7,44","9,05",23,"2,22","2,70",751,"72,56","88,25",1,M,MACRON,Emmanuel,568,"54,88","75,63",2,F,LE PEN,Marine,183,"17,68","24,37"
44,Loire-Atlantique,10,10ème circonscription,44084,Le Loroux-Bottereau,0003,901,145,"16,09",756,"83,91",70,"7,77","9,26",30,"3,33","3,97",656,"72,81","86,77",1,M,MACRON,Emmanuel,500,"55,49","76,22",2,F,LE PEN,Marine,156,"17,31","23,78"
44,Loire-Atlantique,10,10ème circonscription,44084,Le Loroux-Bottereau,0004,1075,172,"16,00",903,"84,00",71,"6,60","7,86",27,"2,51","2,99",805,"74,88","89,15",1,M,MACRON,Emmanuel,589,"54,79","73,17",2,F,LE PEN,Marine,216,"20,09","26,83"
44,Loire-Atlantique,10,10ème circonscription,44084,Le Loroux-Bottereau,0005,739,106,"14,34",633,"85,66",50,"6,77","7,90",12,"1,62","1,90",571,"77,27","90,21",1,M,MACRON,Emmanuel,411,"55,62","71,98",2,F,LE PEN,Marine,160,"21,65","28,02"
44,Loire-Atlantique,10,10ème circonscription,44084,Le Loroux-Bottereau,0006,1062,193,"18,17",869,"81,83",70,"6,59","8,06",12,"1,13","1,38",787,"74,11","90,56",1,M,MACRON,Emmanuel,606,"57,06","77,00",2,F,LE PEN,Marine,181,"17,04","23,00"
44,Loire-Atlantique,06,6ème circonscription,44085,Louisfert,0001,721,107,"14,84",614,"85,16",49,"6,80","7,98",12,"1,66","1,95",553,"76,70","90,07",1,M,MACRON,Emmanuel,342,"47,43","61,84",2,F,LE PEN,Marine,211,"29,26","38,16"
44,Loire-Atlantique,06,6ème circonscription,44086,Lusanger,0001,770,180,"23,38",590,"76,62",50,"6,49","8,47",19,"2,47","3,22",521,"67,66","88,31",1,M,MACRON,Emmanuel,361,"46,88","69,29",2,F,LE PEN,Marine,160,"20,78","30,71"
44,Loire-Atlantique,09,9ème circonscription,44087,Machecoul-Saint-Même,0001,879,231,"26,28",648,"73,72",58,"6,60","8,95",21,"2,39","3,24",569,"64,73","87,81",1,M,MACRON,Emmanuel,415,"47,21","72,93",2,F,LE PEN,Marine,154,"17,52","27,07"
44,Loire-Atlantique,09,9ème circonscription,44087,Machecoul-Saint-Même,0002,673,140,"20,80",533,"79,20",48,"7,13","9,01",21,"3,12","3,94",464,"68,95","87,05",1,M,MACRON,Emmanuel,357,"53,05","76,94",2,F,LE PEN,Marine,107,"15,90","23,06"
44,Loire-Atlantique,09,9ème circonscription,44087,Machecoul-Saint-Même,0003,820,144,"17,56",676,"82,44",58,"7,07","8,58",27,"3,29","3,99",591,"72,07","87,43",1,M,MACRON,Emmanuel,397,"48,41","67,17",2,F,LE PEN,Marine,194,"23,66","32,83"
44,Loire-Atlantique,09,9ème circonscription,44087,Machecoul-Saint-Même,0004,771,154,"19,97",617,"80,03",51,"6,61","8,27",30,"3,89","4,86",536,"69,52","86,87",1,M,MACRON,Emmanuel,365,"47,34","68,10",2,F,LE PEN,Marine,171,"22,18","31,90"
44,Loire-Atlantique,09,9ème circonscription,44087,Machecoul-Saint-Même,0005,762,198,"25,98",564,"74,02",47,"6,17","8,33",22,"2,89","3,90",495,"64,96","87,77",1,M,MACRON,Emmanuel,340,"44,62","68,69",2,F,LE PEN,Marine,155,"20,34","31,31"
44,Loire-Atlantique,09,9ème circonscription,44087,Machecoul-Saint-Même,0006,909,164,"18,04",745,"81,96",59,"6,49","7,92",26,"2,86","3,49",660,"72,61","88,59",1,M,MACRON,Emmanuel,452,"49,72","68,48",2,F,LE PEN,Marine,208,"22,88","31,52"
44,Loire-Atlantique,09,9ème circonscription,44087,Machecoul-Saint-Même,0007,921,169,"18,35",752,"81,65",70,"7,60","9,31",29,"3,15","3,86",653,"70,90","86,84",1,M,MACRON,Emmanuel,442,"47,99","67,69",2,F,LE PEN,Marine,211,"22,91","32,31"
44,Loire-Atlantique,10,10ème circonscription,44088,Maisdon-sur-Sèvre,0001,1074,211,"19,65",863,"80,35",82,"7,64","9,50",33,"3,07","3,82",748,"69,65","86,67",1,M,MACRON,Emmanuel,555,"51,68","74,20",2,F,LE PEN,Marine,193,"17,97","25,80"
44,Loire-Atlantique,10,10ème circonscription,44088,Maisdon-sur-Sèvre,0002,1061,243,"22,90",818,"77,10",59,"5,56","7,21",36,"3,39","4,40",723,"68,14","88,39",1,M,MACRON,Emmanuel,578,"54,48","79,94",2,F,LE PEN,Marine,145,"13,67","20,06"
44,Loire-Atlantique,08,8ème circonscription,44089,Malville,0001,1057,206,"19,49",851,"80,51",79,"7,47","9,28",32,"3,03","3,76",740,"70,01","86,96",1,M,MACRON,Emmanuel,544,"51,47","73,51",2,F,LE PEN,Marine,196,"18,54","26,49"
44,Loire-Atlantique,08,8ème circonscription,44089,Malville,0002,1362,277,"20,34",1085,"79,66",108,"7,93","9,95",41,"3,01","3,78",936,"68,72","86,27",1,M,MACRON,Emmanuel,603,"44,27","64,42",2,F,LE PEN,Marine,333,"24,45","35,58"
44,Loire-Atlantique,09,9ème circonscription,44090,La Marne,0001,1005,229,"22,79",776,"77,21",69,"6,87","8,89",35,"3,48","4,51",672,"66,87","86,60",1,M,MACRON,Emmanuel,398,"39,60","59,23",2,F,LE PEN,Marine,274,"27,26","40,77"
44,Loire-Atlantique,06,6ème circonscription,44091,Marsac-sur-Don,0001,1145,241,"21,05",904,"78,95",96,"8,38","10,62",25,"2,18","2,77",783,"68,38","86,62",1,M,MACRON,Emmanuel,554,"48,38","70,75",2,F,LE PEN,Marine,229,"20,00","29,25"
44,Loire-Atlantique,06,6ème circonscription,44092,Massérac,0001,524,130,"24,81",394,"75,19",49,"9,35","12,44",15,"2,86","3,81",330,"62,98","83,76",1,M,MACRON,Emmanuel,194,"37,02","58,79",2,F,LE PEN,Marine,136,"25,95","41,21"
44,Loire-Atlantique,06,6ème circonscription,44093,Maumusson,0001,761,153,"20,11",608,"79,89",77,"10,12","12,66",21,"2,76","3,45",510,"67,02","83,88",1,M,MACRON,Emmanuel,352,"46,25","69,02",2,F,LE PEN,Marine,158,"20,76","30,98"
44,Loire-Atlantique,05,5ème circonscription,44094,Mauves-sur-Loire,0001,636,101,"15,88",535,"84,12",51,"8,02","9,53",8,"1,26","1,50",476,"74,84","88,97",1,M,MACRON,Emmanuel,377,"59,28","79,20",2,F,LE PEN,Marine,99,"15,57","20,80"
44,Loire-Atlantique,05,5ème circonscription,44094,Mauves-sur-Loire,0002,910,160,"17,58",750,"82,42",68,"7,47","9,07",25,"2,75","3,33",657,"72,20","87,60",1,M,MACRON,Emmanuel,508,"55,82","77,32",2,F,LE PEN,Marine,149,"16,37","22,68"
44,Loire-Atlantique,05,5ème circonscription,44094,Mauves-sur-Loire,0003,838,163,"19,45",675,"80,55",60,"7,16","8,89",19,"2,27","2,81",596,"71,12","88,30",1,M,MACRON,Emmanuel,481,"57,40","80,70",2,F,LE PEN,Marine,115,"13,72","19,30"
44,Loire-Atlantique,06,6ème circonscription,44095,La Meilleraye-de-Bretagne,0001,953,194,"20,36",759,"79,64",68,"7,14","8,96",28,"2,94","3,69",663,"69,57","87,35",1,M,MACRON,Emmanuel,434,"45,54","65,46",2,F,LE PEN,Marine,229,"24,03","34,54"
44,Loire-Atlantique,06,6ème circonscription,44096,Mésanger,0001,898,170,"18,93",728,"81,07",62,"6,90","8,52",25,"2,78","3,43",641,"71,38","88,05",1,M,MACRON,Emmanuel,441,"49,11","68,80",2,F,LE PEN,Marine,200,"22,27","31,20"
44,Loire-Atlantique,06,6ème circonscription,44096,Mésanger,0002,883,180,"20,39",703,"79,61",72,"8,15","10,24",33,"3,74","4,69",598,"67,72","85,06",1,M,MACRON,Emmanuel,402,"45,53","67,22",2,F,LE PEN,Marine,196,"22,20","32,78"
44,Loire-Atlantique,06,6ème circonscription,44096,Mésanger,0003,883,188,"21,29",695,"78,71",57,"6,46","8,20",31,"3,51","4,46",607,"68,74","87,34",1,M,MACRON,Emmanuel,417,"47,23","68,70",2,F,LE PEN,Marine,190,"21,52","31,30"
44,Loire-Atlantique,06,6ème circonscription,44096,Mésanger,0004,737,159,"21,57",578,"78,43",45,"6,11","7,79",18,"2,44","3,11",515,"69,88","89,10",1,M,MACRON,Emmanuel,332,"45,05","64,47",2,F,LE PEN,Marine,183,"24,83","35,53"
44,Loire-Atlantique,07,7ème circonscription,44097,Mesquer,0001,999,176,"17,62",823,"82,38",73,"7,31","8,87",28,"2,80","3,40",722,"72,27","87,73",1,M,MACRON,Emmanuel,553,"55,36","76,59",2,F,LE PEN,Marine,169,"16,92","23,41"
44,Loire-Atlantique,07,7ème circonscription,44097,Mesquer,0002,972,165,"16,98",807,"83,02",89,"9,16","11,03",26,"2,67","3,22",692,"71,19","85,75",1,M,MACRON,Emmanuel,557,"57,30","80,49",2,F,LE PEN,Marine,135,"13,89","19,51"
44,Loire-Atlantique,07,7ème circonscription,44098,Missillac,0001,686,160,"23,32",526,"76,68",48,"7,00","9,13",15,"2,19","2,85",463,"67,49","88,02",1,M,MACRON,Emmanuel,331,"48,25","71,49",2,F,LE PEN,Marine,132,"19,24","28,51"
44,Loire-Atlantique,07,7ème circonscription,44098,Missillac,0002,901,181,"20,09",720,"79,91",74,"8,21","10,28",31,"3,44","4,31",615,"68,26","85,42",1,M,MACRON,Emmanuel,364,"40,40","59,19",2,F,LE PEN,Marine,251,"27,86","40,81"
44,Loire-Atlantique,07,7ème circonscription,44098,Missillac,0003,1166,188,"16,12",978,"83,88",91,"7,80","9,30",43,"3,69","4,40",844,"72,38","86,30",1,M,MACRON,Emmanuel,535,"45,88","63,39",2,F,LE PEN,Marine,309,"26,50","36,61"
44,Loire-Atlantique,07,7ème circonscription,44098,Missillac,0004,898,181,"20,16",717,"79,84",78,"8,69","10,88",17,"1,89","2,37",622,"69,27","86,75",1,M,MACRON,Emmanuel,409,"45,55","65,76",2,F,LE PEN,Marine,213,"23,72","34,24"
44,Loire-Atlantique,06,6ème circonscription,44099,Moisdon-la-Rivière,0001,1436,268,"18,66",1168,"81,34",96,"6,69","8,22",47,"3,27","4,02",1025,"71,38","87,76",1,M,MACRON,Emmanuel,754,"52,51","73,56",2,F,LE PEN,Marine,271,"18,87","26,44"
44,Loire-Atlantique,10,10ème circonscription,44100,Monnières,0001,835,139,"16,65",696,"83,35",73,"8,74","10,49",19,"2,28","2,73",604,"72,34","86,78",1,M,MACRON,Emmanuel,475,"56,89","78,64",2,F,LE PEN,Marine,129,"15,45","21,36"
44,Loire-Atlantique,10,10ème circonscription,44100,Monnières,0002,783,134,"17,11",649,"82,89",65,"8,30","10,02",12,"1,53","1,85",572,"73,05","88,14",1,M,MACRON,Emmanuel,463,"59,13","80,94",2,F,LE PEN,Marine,109,"13,92","19,06"
