Date,Code département,Département,Code commune,Commune,Sexe,Tranche age,Nombre de demandeurs d_emploi
T4_2014,44,Loire-Atlantique,44166,Saint-Jean-de-Boiseau,Femmes,Total,200
T4_2014,44,Loire-Atlantique,44166,Saint-Jean-de-Boiseau,Total,Moins de 25 ans,65
T4_2014,44,Loire-Atlantique,44168,Saint-Joachim,Total,Total,350
T4_2014,44,Loire-Atlantique,44169,Saint-Julien-de-Concelles,Total,50 ans et plus,80
T4_2014,44,Loire-Atlantique,44171,Saint-Léger-les-Vignes,Total,Moins de 25 ans,20
T4_2014,44,Loire-Atlantique,44172,Sainte-Luce-sur-Loire,Total,Total,985
T4_2014,44,Loire-Atlantique,44172,Sainte-Luce-sur-Loire,Total,25 à 49 ans,585
T4_2014,44,Loire-Atlantique,44173,Saint-Lumine-de-Clisson,Femmes,Total,85
T4_2014,44,Loire-Atlantique,44173,Saint-Lumine-de-Clisson,Total,Moins de 25 ans,25
T4_2014,44,Loire-Atlantique,44173,Saint-Lumine-de-Clisson,Total,25 à 49 ans,85
T4_2014,44,Loire-Atlantique,44173,Saint-Lumine-de-Clisson,Total,50 ans et plus,30
T4_2014,44,Loire-Atlantique,44174,Saint-Lumine-de-Coutais,Hommes,Total,65
T4_2014,44,Loire-Atlantique,44174,Saint-Lumine-de-Coutais,Total,Moins de 25 ans,35
T4_2014,44,Loire-Atlantique,44174,Saint-Lumine-de-Coutais,Total,50 ans et plus,30
T4_2014,44,Loire-Atlantique,44176,Saint-Malo-de-Guersac,Hommes,Total,110
T4_2014,44,Loire-Atlantique,44176,Saint-Malo-de-Guersac,Total,Moins de 25 ans,55
T4_2014,44,Loire-Atlantique,44176,Saint-Malo-de-Guersac,Total,50 ans et plus,50
T4_2014,44,Loire-Atlantique,44178,Saint-Mars-de-Coutais,Total,Total,180
T4_2014,44,Loire-Atlantique,44178,Saint-Mars-de-Coutais,Hommes,Total,80
T4_2014,44,Loire-Atlantique,44178,Saint-Mars-de-Coutais,Total,25 à 49 ans,105
T4_2014,44,Loire-Atlantique,44178,Saint-Mars-de-Coutais,Total,50 ans et plus,45
T4_2014,44,Loire-Atlantique,44179,Saint-Mars-du-Désert,Femmes,Total,135
T4_2014,44,Loire-Atlantique,44180,Vallons-de-l'Erdre,Total,50 ans et plus,95
T4_2014,44,Loire-Atlantique,44182,Saint-Michel-Chef-Chef,Femmes,Total,205
T4_2014,44,Loire-Atlantique,44182,Saint-Michel-Chef-Chef,Total,Moins de 25 ans,70
T4_2014,44,Loire-Atlantique,44182,Saint-Michel-Chef-Chef,Total,50 ans et plus,105
T4_2014,44,Loire-Atlantique,44183,Saint-Molf,Total,25 à 49 ans,100
T4_2014,44,Loire-Atlantique,44184,Saint-Nazaire,Hommes,Total,3805
T4_2014,44,Loire-Atlantique,44185,Saint-Nicolas-de-Redon,Femmes,Total,145
T4_2014,44,Loire-Atlantique,44185,Saint-Nicolas-de-Redon,Total,Moins de 25 ans,55
T4_2014,44,Loire-Atlantique,44186,Sainte-Pazanne,Total,Moins de 25 ans,65
T4_2014,44,Loire-Atlantique,44186,Sainte-Pazanne,Total,50 ans et plus,75
T4_2014,44,Loire-Atlantique,44187,Saint-Père-en-Retz,Hommes,Total,165
T4_2014,44,Loire-Atlantique,44187,Saint-Père-en-Retz,Total,Moins de 25 ans,75
T4_2014,44,Loire-Atlantique,44188,Saint-Philbert-de-Grand-Lieu,Total,Total,565
T4_2014,44,Loire-Atlantique,44188,Saint-Philbert-de-Grand-Lieu,Hommes,Total,250
T4_2014,44,Loire-Atlantique,44188,Saint-Philbert-de-Grand-Lieu,Total,50 ans et plus,105
T4_2014,44,Loire-Atlantique,44189,Sainte-Reine-de-Bretagne,Total,Total,175
T4_2014,44,Loire-Atlantique,44189,Sainte-Reine-de-Bretagne,Hommes,Total,70
T4_2014,44,Loire-Atlantique,44190,Saint-Sébastien-sur-Loire,Total,Total,1895
T4_2014,44,Loire-Atlantique,44190,Saint-Sébastien-sur-Loire,Hommes,Total,920
T4_2014,44,Loire-Atlantique,44192,Saint-Viaud,Femmes,Total,95
T4_2014,44,Loire-Atlantique,44192,Saint-Viaud,Total,Moins de 25 ans,35
T4_2014,44,Loire-Atlantique,44192,Saint-Viaud,Total,25 à 49 ans,120
T4_2014,44,Loire-Atlantique,44193,Saint-Vincent-des-Landes,Femmes,Total,55
T4_2014,44,Loire-Atlantique,44194,Sautron,Femmes,Total,240
T4_2014,44,Loire-Atlantique,44194,Sautron,Total,50 ans et plus,110
T4_2014,44,Loire-Atlantique,44197,Sion-les-Mines,Total,50 ans et plus,25
T4_2014,44,Loire-Atlantique,44198,Les Sorinières,Total,25 à 49 ans,305
T4_2014,44,Loire-Atlantique,44199,Soudan,Total,25 à 49 ans,60
T4_2014,44,Loire-Atlantique,44201,Sucé-sur-Erdre,Total,Moins de 25 ans,75
T4_2014,44,Loire-Atlantique,44201,Sucé-sur-Erdre,Total,50 ans et plus,75
T4_2014,44,Loire-Atlantique,44203,Le Temple-de-Bretagne,Hommes,Total,45
T4_2014,44,Loire-Atlantique,44203,Le Temple-de-Bretagne,Total,Moins de 25 ans,20
T4_2014,44,Loire-Atlantique,44203,Le Temple-de-Bretagne,Total,25 à 49 ans,60
T4_2014,44,Loire-Atlantique,44203,Le Temple-de-Bretagne,Total,50 ans et plus,25
T4_2014,44,Loire-Atlantique,44204,Thouaré-sur-Loire,Total,Total,670
T4_2014,44,Loire-Atlantique,44204,Thouaré-sur-Loire,Total,25 à 49 ans,405
T4_2014,44,Loire-Atlantique,44205,Les Touches,Total,25 à 49 ans,90
T4_2014,44,Loire-Atlantique,44205,Les Touches,Total,50 ans et plus,45
T4_2014,44,Loire-Atlantique,44206,Touvois,Femmes,Total,75
T4_2014,44,Loire-Atlantique,44207,Trans-sur-Erdre,Total,Total,70
T4_2014,44,Loire-Atlantique,44207,Trans-sur-Erdre,Hommes,Total,30
T4_2014,44,Loire-Atlantique,44207,Trans-sur-Erdre,Total,25 à 49 ans,55
T4_2014,44,Loire-Atlantique,44208,Treffieux,Femmes,Total,30
T4_2014,44,Loire-Atlantique,44209,Treillières,Total,Total,500
T4_2014,44,Loire-Atlantique,44209,Treillières,Hommes,Total,245
T4_2014,44,Loire-Atlantique,44209,Treillières,Total,50 ans et plus,85
T4_2014,44,Loire-Atlantique,44210,Trignac,Total,Total,725
T4_2014,44,Loire-Atlantique,44210,Trignac,Femmes,Total,375
T4_2014,44,Loire-Atlantique,44210,Trignac,Total,Moins de 25 ans,155
T4_2014,44,Loire-Atlantique,44210,Trignac,Total,50 ans et plus,130
T4_2014,44,Loire-Atlantique,44211,La Turballe,Hommes,Total,145
T4_2014,44,Loire-Atlantique,44211,La Turballe,Femmes,Total,180
T4_2014,44,Loire-Atlantique,44212,Vallet,Hommes,Total,285
T4_2014,44,Loire-Atlantique,44212,Vallet,Total,Moins de 25 ans,135
T4_2014,44,Loire-Atlantique,44212,Vallet,Total,25 à 49 ans,350
T4_2014,44,Loire-Atlantique,44213,Loireauxence,Total,Total,550
T4_2014,44,Loire-Atlantique,44213,Loireauxence,Hommes,Total,230
T4_2014,44,Loire-Atlantique,44214,Vay,Total,Total,130
T4_2014,44,Loire-Atlantique,44214,Vay,Total,25 à 49 ans,95
T4_2014,44,Loire-Atlantique,44214,Vay,Total,50 ans et plus,20
T4_2014,44,Loire-Atlantique,44215,Vertou,Total,25 à 49 ans,920
T4_2014,44,Loire-Atlantique,44215,Vertou,Total,50 ans et plus,345
T4_2014,44,Loire-Atlantique,44216,Vieillevigne,Total,Total,290
T4_2014,44,Loire-Atlantique,44216,Vieillevigne,Total,Moins de 25 ans,50
T4_2014,44,Loire-Atlantique,44216,Vieillevigne,Total,50 ans et plus,60
T4_2014,44,Loire-Atlantique,44217,Vigneux-de-Bretagne,Hommes,Total,140
T4_2014,44,Loire-Atlantique,44217,Vigneux-de-Bretagne,Femmes,Total,145
T4_2014,44,Loire-Atlantique,44217,Vigneux-de-Bretagne,Total,50 ans et plus,70
T4_2014,44,Loire-Atlantique,44218,Villepot,Total,Moins de 25 ans,5
T4_2014,44,Loire-Atlantique,44218,Villepot,Total,50 ans et plus,10
T4_2014,44,Loire-Atlantique,44220,Vue,Total,50 ans et plus,25
T4_2014,44,Loire-Atlantique,44221,La Chevallerais,Total,Total,95
T4_2014,44,Loire-Atlantique,44221,La Chevallerais,Hommes,Total,40
T4_2014,44,Loire-Atlantique,44221,La Chevallerais,Total,Moins de 25 ans,20
T4_2014,44,Loire-Atlantique,44221,La Chevallerais,Total,25 à 49 ans,65
T4_2014,44,Loire-Atlantique,44221,La Chevallerais,Total,50 ans et plus,15
T4_2014,44,Loire-Atlantique,44222,La Roche-Blanche,Total,Moins de 25 ans,10
T4_2014,44,Loire-Atlantique,44222,La Roche-Blanche,Total,50 ans et plus,20
T4_2014,44,Loire-Atlantique,44223,Geneston,Total,Total,200
T4_2014,44,Loire-Atlantique,44223,Geneston,Total,50 ans et plus,45
T4_2014,44,Loire-Atlantique,44224,La Grigonnais,Femmes,Total,60
T4_2014,44,Loire-Atlantique,44224,La Grigonnais,Total,Moins de 25 ans,15
T4_2014,44,Loire-Atlantique,44001,Abbaretz,Hommes,Total,70
T4_2014,44,Loire-Atlantique,44001,Abbaretz,Total,25 à 49 ans,105
T4_2014,44,Loire-Atlantique,44001,Abbaretz,Total,50 ans et plus,30
T4_2014,44,Loire-Atlantique,44002,Aigrefeuille-sur-Maine,Total,Total,210
T4_2014,44,Loire-Atlantique,44002,Aigrefeuille-sur-Maine,Total,25 à 49 ans,140
T4_2014,44,Loire-Atlantique,44003,Ancenis-Saint-Géréon,Total,Total,855
T4_2014,44,Loire-Atlantique,44003,Ancenis-Saint-Géréon,Femmes,Total,475
T4_2014,44,Loire-Atlantique,44003,Ancenis-Saint-Géréon,Total,Moins de 25 ans,155
T4_2014,44,Loire-Atlantique,44005,Chaumes-en-Retz,Total,Total,465
T4_2014,44,Loire-Atlantique,44005,Chaumes-en-Retz,Hommes,Total,205
T4_2014,44,Loire-Atlantique,44005,Chaumes-en-Retz,Total,25 à 49 ans,270
T4_2014,44,Loire-Atlantique,44006,Assérac,Femmes,Total,90
T4_2014,44,Loire-Atlantique,44006,Assérac,Total,Moins de 25 ans,25
T4_2014,44,Loire-Atlantique,44007,Avessac,Femmes,Total,120
T4_2014,44,Loire-Atlantique,44007,Avessac,Total,Moins de 25 ans,40
T4_2014,44,Loire-Atlantique,44007,Avessac,Total,25 à 49 ans,125
T4_2014,44,Loire-Atlantique,44010,Batz-sur-Mer,Total,Moins de 25 ans,35
T4_2014,44,Loire-Atlantique,44012,La Bernerie-en-Retz,Total,25 à 49 ans,115
T4_2014,44,Loire-Atlantique,44012,La Bernerie-en-Retz,Total,50 ans et plus,60
T4_2014,44,Loire-Atlantique,44013,Besné,Total,25 à 49 ans,150
T4_2014,44,Loire-Atlantique,44014,Le Bignon,Total,Moins de 25 ans,40
T4_2014,44,Loire-Atlantique,44014,Le Bignon,Total,25 à 49 ans,120
T4_2014,44,Loire-Atlantique,44015,Blain,Femmes,Total,410
T4_2014,44,Loire-Atlantique,44015,Blain,Total,25 à 49 ans,470
T4_2014,44,Loire-Atlantique,44016,La Boissière-du-Doré,Total,25 à 49 ans,40
T4_2014,44,Loire-Atlantique,44019,Bouée,Total,25 à 49 ans,20
T4_2014,44,Loire-Atlantique,44020,Bouguenais,Total,Moins de 25 ans,295
T4_2014,44,Loire-Atlantique,44020,Bouguenais,Total,50 ans et plus,300
T4_2014,44,Loire-Atlantique,44021,Villeneuve-en-Retz,Hommes,Total,170
T4_2014,44,Loire-Atlantique,44021,Villeneuve-en-Retz,Total,25 à 49 ans,215
T4_2014,44,Loire-Atlantique,44022,Boussay,Total,Moins de 25 ans,40
T4_2014,44,Loire-Atlantique,44022,Boussay,Total,25 à 49 ans,85
T4_2014,44,Loire-Atlantique,44022,Boussay,Total,50 ans et plus,40
T4_2014,44,Loire-Atlantique,44023,Bouvron,Femmes,Total,110
T4_2014,44,Loire-Atlantique,44024,Brains,Femmes,Total,85
T4_2014,44,Loire-Atlantique,44024,Brains,Total,Moins de 25 ans,30
T4_2014,44,Loire-Atlantique,44025,Campbon,Total,Total,245
T4_2014,44,Loire-Atlantique,44026,Carquefou,Hommes,Total,525
T4_2014,44,Loire-Atlantique,44026,Carquefou,Total,50 ans et plus,255
T4_2014,44,Loire-Atlantique,44027,Casson,Total,25 à 49 ans,70
T4_2014,44,Loire-Atlantique,44029,Divatte-sur-Loire,Total,Moins de 25 ans,80
T4_2014,44,Loire-Atlantique,44030,La Chapelle-des-Marais,Total,Total,300
T4_2014,44,Loire-Atlantique,44031,La Chapelle-Glain,Total,Total,60
T4_2014,44,Loire-Atlantique,44031,La Chapelle-Glain,Femmes,Total,30
T4_2014,44,Loire-Atlantique,44031,La Chapelle-Glain,Total,Moins de 25 ans,10
T4_2014,44,Loire-Atlantique,44031,La Chapelle-Glain,Total,25 à 49 ans,35
T4_2014,44,Loire-Atlantique,44032,La Chapelle-Heulin,Femmes,Total,90
T4_2014,44,Loire-Atlantique,44032,La Chapelle-Heulin,Total,Moins de 25 ans,30
T4_2014,44,Loire-Atlantique,44032,La Chapelle-Heulin,Total,25 à 49 ans,105
T4_2014,44,Loire-Atlantique,44033,La Chapelle-Launay,Hommes,Total,65
T4_2014,44,Loire-Atlantique,44037,Château-Thébaud,Total,Total,155
T4_2014,44,Loire-Atlantique,44037,Château-Thébaud,Total,25 à 49 ans,105
T4_2014,44,Loire-Atlantique,44041,La Chevrolière,Total,Total,360
T4_2014,44,Loire-Atlantique,44041,La Chevrolière,Hommes,Total,175
T4_2014,44,Loire-Atlantique,44041,La Chevrolière,Femmes,Total,185
T4_2014,44,Loire-Atlantique,44043,Clisson,Total,50 ans et plus,120
T4_2014,44,Loire-Atlantique,44044,Conquereuil,Total,Total,105
T4_2014,44,Loire-Atlantique,44044,Conquereuil,Femmes,Total,55
T4_2014,44,Loire-Atlantique,44045,Cordemais,Femmes,Total,115
T4_2014,44,Loire-Atlantique,44046,Corsept,Total,25 à 49 ans,110
T4_2014,44,Loire-Atlantique,44046,Corsept,Total,50 ans et plus,40
T4_2014,44,Loire-Atlantique,44047,Couëron,Total,Moins de 25 ans,335
T4_2014,44,Loire-Atlantique,44047,Couëron,Total,25 à 49 ans,790
T4_2014,44,Loire-Atlantique,44048,Couffé,Total,25 à 49 ans,95
T4_2014,44,Loire-Atlantique,44048,Couffé,Total,50 ans et plus,30
T4_2014,44,Loire-Atlantique,44049,Le Croisic,Hommes,Total,130
T4_2014,44,Loire-Atlantique,44050,Crossac,Total,Moins de 25 ans,25
T4_2014,44,Loire-Atlantique,44051,Derval,Hommes,Total,110
T4_2014,44,Loire-Atlantique,44051,Derval,Total,Moins de 25 ans,40
T4_2014,44,Loire-Atlantique,44052,Donges,Hommes,Total,320
T4_2014,44,Loire-Atlantique,44053,Drefféac,Total,Total,155
T4_2014,44,Loire-Atlantique,44053,Drefféac,Total,25 à 49 ans,100
T4_2014,44,Loire-Atlantique,44054,Erbray,Total,Total,210
T4_2014,44,Loire-Atlantique,44055,La Baule-Escoublac,Total,Total,1140
T4_2014,44,Loire-Atlantique,44055,La Baule-Escoublac,Hommes,Total,550
T4_2014,44,Loire-Atlantique,44055,La Baule-Escoublac,Total,25 à 49 ans,625
T4_2014,44,Loire-Atlantique,44056,Fay-de-Bretagne,Total,50 ans et plus,35
T4_2014,44,Loire-Atlantique,44057,Fégréac,Total,Total,215
T4_2014,44,Loire-Atlantique,44057,Fégréac,Hommes,Total,105
T4_2014,44,Loire-Atlantique,44057,Fégréac,Total,Moins de 25 ans,30
T4_2014,44,Loire-Atlantique,44058,Fercé,Total,Total,45
T4_2014,44,Loire-Atlantique,44058,Fercé,Total,25 à 49 ans,30
T4_2014,44,Loire-Atlantique,44061,Frossay,Total,Total,220
T4_2014,44,Loire-Atlantique,44061,Frossay,Hommes,Total,95
T4_2014,44,Loire-Atlantique,44061,Frossay,Total,25 à 49 ans,140
T4_2014,44,Loire-Atlantique,44062,Le Gâvre,Hommes,Total,55
T4_2014,44,Loire-Atlantique,44062,Le Gâvre,Total,25 à 49 ans,75
T4_2014,44,Loire-Atlantique,44062,Le Gâvre,Total,50 ans et plus,30
T4_2014,44,Loire-Atlantique,44063,Gétigné,Hommes,Total,100
T4_2014,44,Loire-Atlantique,44063,Gétigné,Femmes,Total,130
T4_2014,44,Loire-Atlantique,44063,Gétigné,Total,50 ans et plus,55
T4_2014,44,Loire-Atlantique,44066,Grandchamp-des-Fontaines,Hommes,Total,135
T4_2014,44,Loire-Atlantique,44066,Grandchamp-des-Fontaines,Femmes,Total,175
T4_2014,44,Loire-Atlantique,44067,Guémené-Penfao,Total,Moins de 25 ans,75
T4_2014,44,Loire-Atlantique,44068,Guenrouet,Hommes,Total,100
T4_2014,44,Loire-Atlantique,44068,Guenrouet,Total,25 à 49 ans,155
T4_2014,44,Loire-Atlantique,44068,Guenrouet,Total,50 ans et plus,60
T4_2014,44,Loire-Atlantique,44069,Guérande,Total,Total,1205
T4_2014,44,Loire-Atlantique,44070,La Haie-Fouassière,Total,Total,250
T4_2014,44,Loire-Atlantique,44070,La Haie-Fouassière,Total,25 à 49 ans,145
T4_2014,44,Loire-Atlantique,44073,Héric,Femmes,Total,190
T4_2014,44,Loire-Atlantique,44073,Héric,Total,50 ans et plus,60
T4_2014,44,Loire-Atlantique,44074,Indre,Total,Total,335
T4_2014,44,Loire-Atlantique,44075,Issé,Hommes,Total,75
T4_2014,44,Loire-Atlantique,44075,Issé,Total,25 à 49 ans,95
T4_2014,44,Loire-Atlantique,44077,Joué-sur-Erdre,Total,Total,160
T4_2014,44,Loire-Atlantique,44078,Juigné-des-Moutiers,Hommes,Total,20
T4_2014,44,Loire-Atlantique,44079,Le Landreau,Total,Total,195
T4_2014,44,Loire-Atlantique,44079,Le Landreau,Femmes,Total,105
T4_2014,44,Loire-Atlantique,44080,Lavau-sur-Loire,Total,Total,60
T4_2014,44,Loire-Atlantique,44080,Lavau-sur-Loire,Hommes,Total,30
T4_2014,44,Loire-Atlantique,44080,Lavau-sur-Loire,Total,Moins de 25 ans,15
T4_2014,44,Loire-Atlantique,44080,Lavau-sur-Loire,Total,25 à 49 ans,35
T4_2014,44,Loire-Atlantique,44081,Legé,Femmes,Total,195
T4_2014,44,Loire-Atlantique,44081,Legé,Total,Moins de 25 ans,80
T4_2014,44,Loire-Atlantique,44082,Ligné,Total,Total,300
T4_2014,44,Loire-Atlantique,44082,Ligné,Femmes,Total,170
T4_2014,44,Loire-Atlantique,44082,Ligné,Total,Moins de 25 ans,65
T4_2014,44,Loire-Atlantique,44082,Ligné,Total,50 ans et plus,45
T4_2014,44,Loire-Atlantique,44083,La Limouzinière,Total,Total,170
T4_2014,44,Loire-Atlantique,44083,La Limouzinière,Hommes,Total,75
T4_2014,44,Loire-Atlantique,44085,Louisfert,Hommes,Total,30
T4_2014,44,Loire-Atlantique,44085,Louisfert,Femmes,Total,35
T4_2014,44,Loire-Atlantique,44085,Louisfert,Total,50 ans et plus,15
T4_2014,44,Loire-Atlantique,44086,Lusanger,Hommes,Total,40
T4_2014,44,Loire-Atlantique,44086,Lusanger,Total,Moins de 25 ans,15
T4_2014,44,Loire-Atlantique,44086,Lusanger,Total,25 à 49 ans,55
T4_2014,44,Loire-Atlantique,44086,Lusanger,Total,50 ans et plus,20
T4_2014,44,Loire-Atlantique,44087,Machecoul-Saint-Même,Total,Total,610
T4_2014,44,Loire-Atlantique,44087,Machecoul-Saint-Même,Femmes,Total,325
T4_2014,44,Loire-Atlantique,44087,Machecoul-Saint-Même,Total,Moins de 25 ans,110
T4_2014,44,Loire-Atlantique,44087,Machecoul-Saint-Même,Total,25 à 49 ans,340
T4_2014,44,Loire-Atlantique,44087,Machecoul-Saint-Même,Total,50 ans et plus,160
T4_2014,44,Loire-Atlantique,44088,Maisdon-sur-Sèvre,Total,Total,140
T4_2014,44,Loire-Atlantique,44088,Maisdon-sur-Sèvre,Hommes,Total,65
T4_2014,44,Loire-Atlantique,44089,Malville,Total,Total,245
T4_2014,44,Loire-Atlantique,44089,Malville,Total,Moins de 25 ans,40
T4_2014,44,Loire-Atlantique,44090,La Marne,Hommes,Total,50
T4_2014,44,Loire-Atlantique,44090,La Marne,Femmes,Total,75
T4_2014,44,Loire-Atlantique,44090,La Marne,Total,25 à 49 ans,75
T4_2014,44,Loire-Atlantique,44091,Marsac-sur-Don,Total,Total,110
T4_2014,44,Loire-Atlantique,44091,Marsac-sur-Don,Femmes,Total,70
T4_2014,44,Loire-Atlantique,44091,Marsac-sur-Don,Total,25 à 49 ans,70
T4_2014,44,Loire-Atlantique,44092,Massérac,Hommes,Total,35
T4_2014,44,Loire-Atlantique,44092,Massérac,Femmes,Total,40
T4_2014,44,Loire-Atlantique,44092,Massérac,Total,25 à 49 ans,50
T4_2014,44,Loire-Atlantique,44094,Mauves-sur-Loire,Total,25 à 49 ans,120
T4_2014,44,Loire-Atlantique,44094,Mauves-sur-Loire,Total,50 ans et plus,60
T4_2014,44,Loire-Atlantique,44095,La Meilleraye-de-Bretagne,Hommes,Total,50
T4_2014,44,Loire-Atlantique,44095,La Meilleraye-de-Bretagne,Total,25 à 49 ans,65
T4_2014,44,Loire-Atlantique,44095,La Meilleraye-de-Bretagne,Total,50 ans et plus,30
T4_2014,44,Loire-Atlantique,44096,Mésanger,Total,25 à 49 ans,185
T4_2014,44,Loire-Atlantique,44097,Mesquer,Femmes,Total,75
T4_2014,44,Loire-Atlantique,44097,Mesquer,Total,25 à 49 ans,100
T4_2014,44,Loire-Atlantique,44097,Mesquer,Total,50 ans et plus,40
T4_2014,44,Loire-Atlantique,44099,Moisdon-la-Rivière,Total,Total,135
T4_2014,44,Loire-Atlantique,44099,Moisdon-la-Rivière,Femmes,Total,65
T4_2014,44,Loire-Atlantique,44100,Monnières,Hommes,Total,60
T4_2014,44,Loire-Atlantique,44100,Monnières,Total,25 à 49 ans,90
T4_2014,44,Loire-Atlantique,44101,La Montagne,Total,Moins de 25 ans,105
T4_2014,44,Loire-Atlantique,44101,La Montagne,Total,50 ans et plus,90
T4_2014,44,Loire-Atlantique,44102,Montbert,Hommes,Total,80
T4_2014,44,Loire-Atlantique,44102,Montbert,Total,50 ans et plus,35
T4_2014,44,Loire-Atlantique,44103,Montoir-de-Bretagne,Total,Total,620
T4_2014,44,Loire-Atlantique,44103,Montoir-de-Bretagne,Hommes,Total,310
T4_2014,44,Loire-Atlantique,44104,Montrelais,Total,Total,60
T4_2014,44,Loire-Atlantique,44104,Montrelais,Total,25 à 49 ans,35
T4_2014,44,Loire-Atlantique,44104,Montrelais,Total,50 ans et plus,10
T4_2014,44,Loire-Atlantique,44105,Mouais,Total,Moins de 25 ans,5
T4_2014,44,Loire-Atlantique,44106,Les Moutiers-en-Retz,Femmes,Total,70
T4_2014,44,Loire-Atlantique,44106,Les Moutiers-en-Retz,Total,25 à 49 ans,70
T4_2014,44,Loire-Atlantique,44106,Les Moutiers-en-Retz,Total,50 ans et plus,30
T4_2014,44,Loire-Atlantique,44107,Mouzeil,Femmes,Total,65
T4_2014,44,Loire-Atlantique,44108,Mouzillon,Hommes,Total,90
T4_2014,44,Loire-Atlantique,44108,Mouzillon,Total,50 ans et plus,35
T4_2014,44,Loire-Atlantique,44109,Nantes,Total,Total,34085
T4_2014,44,Loire-Atlantique,44110,Nort-sur-Erdre,Total,25 à 49 ans,345
T4_2014,44,Loire-Atlantique,44111,Notre-Dame-des-Landes,Hommes,Total,70
T4_2014,44,Loire-Atlantique,44111,Notre-Dame-des-Landes,Total,25 à 49 ans,85
T4_2014,44,Loire-Atlantique,44112,Noyal-sur-Brutz,Total,Moins de 25 ans,5
T4_2014,44,Loire-Atlantique,44112,Noyal-sur-Brutz,Total,25 à 49 ans,30
T4_2014,44,Loire-Atlantique,44113,Nozay,Total,Moins de 25 ans,55
T4_2014,44,Loire-Atlantique,44113,Nozay,Total,25 à 49 ans,150
T4_2014,44,Loire-Atlantique,44114,Orvault,Total,Total,1800
T4_2014,44,Loire-Atlantique,44114,Orvault,Femmes,Total,985
T4_2014,44,Loire-Atlantique,44114,Orvault,Total,Moins de 25 ans,340
T4_2014,44,Loire-Atlantique,44115,Oudon,Femmes,Total,135
T4_2014,44,Loire-Atlantique,44115,Oudon,Total,25 à 49 ans,155
T4_2014,44,Loire-Atlantique,44116,Paimbœuf,Total,Moins de 25 ans,60
T4_2014,44,Loire-Atlantique,44116,Paimbœuf,Total,50 ans et plus,50
T4_2014,44,Loire-Atlantique,44118,Pannecé,Total,Total,100
T4_2014,44,Loire-Atlantique,44118,Pannecé,Femmes,Total,60
T4_2014,44,Loire-Atlantique,44119,Paulx,Femmes,Total,90
T4_2014,44,Loire-Atlantique,44119,Paulx,Total,Moins de 25 ans,35
T4_2014,44,Loire-Atlantique,44119,Paulx,Total,50 ans et plus,35
T4_2014,44,Loire-Atlantique,44120,Le Pellerin,Femmes,Total,205
T4_2014,44,Loire-Atlantique,44120,Le Pellerin,Total,25 à 49 ans,230
T4_2014,44,Loire-Atlantique,44121,Petit-Auverné,Total,Total,40
T4_2014,44,Loire-Atlantique,44121,Petit-Auverné,Femmes,Total,25
T4_2014,44,Loire-Atlantique,44121,Petit-Auverné,Total,50 ans et plus,10
T4_2014,44,Loire-Atlantique,44122,Petit-Mars,Total,Total,185
T4_2014,44,Loire-Atlantique,44122,Petit-Mars,Total,25 à 49 ans,120
T4_2014,44,Loire-Atlantique,44123,Pierric,Total,Moins de 25 ans,15
T4_2014,44,Loire-Atlantique,44123,Pierric,Total,25 à 49 ans,55
T4_2014,44,Loire-Atlantique,44124,Le Pin,Total,Total,50
T4_2014,44,Loire-Atlantique,44124,Le Pin,Femmes,Total,25
T4_2014,44,Loire-Atlantique,44124,Le Pin,Total,25 à 49 ans,30
T4_2014,44,Loire-Atlantique,44125,Piriac-sur-Mer,Hommes,Total,70
T4_2014,44,Loire-Atlantique,44125,Piriac-sur-Mer,Total,50 ans et plus,50
T4_2014,44,Loire-Atlantique,44126,La Plaine-sur-Mer,Total,Moins de 25 ans,55
T4_2014,44,Loire-Atlantique,44127,La Planche,Total,Moins de 25 ans,35
T4_2014,44,Loire-Atlantique,44127,La Planche,Total,25 à 49 ans,95
T4_2014,44,Loire-Atlantique,44127,La Planche,Total,50 ans et plus,45
T4_2014,44,Loire-Atlantique,44128,Plessé,Total,Total,455
T4_2014,44,Loire-Atlantique,44128,Plessé,Total,Moins de 25 ans,70
T4_2014,44,Loire-Atlantique,44128,Plessé,Total,25 à 49 ans,290
T4_2014,44,Loire-Atlantique,44130,Pont-Saint-Martin,Total,Total,295
T4_2014,44,Loire-Atlantique,44130,Pont-Saint-Martin,Total,Moins de 25 ans,75
T4_2014,44,Loire-Atlantique,44130,Pont-Saint-Martin,Total,25 à 49 ans,160
T4_2014,44,Loire-Atlantique,44131,Pornic,Hommes,Total,605
T4_2014,44,Loire-Atlantique,44132,Pornichet,Hommes,Total,420
